x-axis,1,2
second,Volt,Volt
+10.20000E-03,-2.76718778E+00,-6.86118096E+00
+10.25000E-03,-2.94407037E+00,-6.94158691E+00
+10.30000E-03,-3.34608042E+00,-7.26319101E+00
+10.35000E-03,-3.55511751E+00,-7.47222811E+00
+10.40000E-03,-3.74809048E+00,-7.66520107E+00
+10.45000E-03,-4.15010053E+00,-7.76167115E+00
+10.50000E-03,-4.31091898E+00,-8.22802958E+00
+10.55000E-03,-4.95412064E+00,-8.46922117E+00
+10.60000E-03,-4.95412064E+00,-8.59784576E+00
+10.65000E-03,-5.35613069E+00,-8.87123123E+00
+10.70000E-03,-5.75814074E+00,-9.27324128E+00
+10.75000E-03,-5.75814074E+00,-9.27324128E+00
+10.80000E-03,-6.16015080E+00,-9.67525133E+00
+10.85000E-03,-6.56216085E+00,-10.07726139E+00
+10.90000E-03,-6.75509445E+00,-10.07726139E+00
+10.95000E-03,-7.36618096E+00,-10.47927144E+00
+11.00000E-03,-7.36618096E+00,-10.47927144E+00
+11.05000E-03,-7.76819101E+00,-10.88128150E+00
+11.10000E-03,-7.80039144E+00,-10.88128150E+00
+11.15000E-03,-8.17020106E+00,-11.28329155E+00
+11.20000E-03,-8.57221112E+00,-11.68530160E+00
+11.25000E-03,-8.97417524E+00,-11.68525568E+00
+11.30000E-03,-8.97422117E+00,-11.68530160E+00
+11.35000E-03,-9.37623122E+00,-12.08731166E+00
+11.40000E-03,-9.37623122E+00,-12.11942024E+00
+11.45000E-03,-9.77824128E+00,-12.26414176E+00
+11.50000E-03,-9.77824128E+00,-12.48932171E+00
+11.55000E-03,-9.84250436E+00,-12.82706868E+00
+11.60000E-03,-10.18025133E+00,-12.68234716E+00
+11.65000E-03,-10.53395746E+00,-12.89133176E+00
+11.70000E-03,-10.88785384E+00,-12.98774935E+00
+11.75000E-03,-10.98427144E+00,-13.29334182E+00
+11.80000E-03,-11.37013207E+00,-13.29334182E+00
+11.85000E-03,-11.51485359E+00,-13.69535187E+00
+11.90000E-03,-11.91700798E+00,-13.82406830E+00
+11.95000E-03,-12.19030160E+00,-14.09736192E+00
+12.00000E-03,-12.59231165E+00,-14.25808853E+00
+12.05000E-03,-12.99432170E+00,-14.49937198E+00
+12.10000E-03,-12.99432170E+00,-14.90138203E+00
+12.15000E-03,-13.20345065E+00,-14.90138203E+00
+12.20000E-03,-13.39633176E+00,-15.30339208E+00
+12.25000E-03,-13.79834181E+00,-15.30339208E+00
+12.30000E-03,-13.97531625E+00,-15.30339208E+00
+12.35000E-03,-14.16809895E+00,-15.30339208E+00
